label,sentence
PRECEDENT,example somewhat lower plane johnson v sargant 1 food controller bean pea pulse requisition 1917 become operative known public difference kind act british parliament stressed
REASONING,promulgation publication case
PRECEDENT,see example crown v manghumal tekuml 1 shakoor v king emperor 2 babulal v king emperor 3
REASONING,enti tled import matter consideration principle notion natural justice underlie british constitution inconceivable representative britannic majesty contem plated creation body wield power abhorrent fundamental principle natural justice freedom loving people share
RPC,appeal succeeds
RPC,conviction sentence set aside
RPC,fine paid refunded
RPC,appeal allowed
FACTS,jullundur wholesale cloth syndicate formed work distribution cloth government punjab control cloth passed essential supply act
FACTS,stated disposing stock cloth received jullundur district black market exhorbitant rate june 1949 octo ber 1950 period control distribution removed even reimposition control october 1950 disposed cloth frozen direction director civil sup ply short interval passing service
REASONING,next contended event licence cancelled cannot deal cloth detention maintained nature punishment prevention
REASONING,proceeding footing jurisdiction decide whether appellant detained ground conveyed appellant district magistrate
REASONING,unable accept contention
REASONING,moreover bring result claimed
REASONING,cloth purchased wholesale dealer cloth india without restriction
FACTS,petitioner printer publisher editor recently started weekly journal english called cross road printed published bombay
PRECEDENT,referred emperor v bisheswar prasad sinha 1 rule practice enforced criminal revision called attention certain american decision urquhart v brown 2 hooney v kolohan 3 showing supreme court united state ordinarily required whatever judicial remedy remained open appli cant federal state court exhausted remedy supreme court habeas corpus certiorari allowed
PRECEDENT,see loveil v city griffin s
REASONING,stephen criminal law england 1 observes unlawful assembly riot insurrection rebellion levying war offence run capable marked perfectly defined boundary
PRECEDENT,connection recalled federal court defining sedition niharendu dutt majumdar v king emperor 1 act word complained either incite disorder satisfy reasonable men intention tendency privy council overruled 602 decision emphatically reaffirmed view expressed tilak s 1 effect offence consisted exciting attempting excite others certain bad feeling towards government exciting attempting excite mutiny rebellion sort actual disturbance great small king emperor v sada shiv narayan bhalerao 2 deletion word sedition draft article 13 2 show criticism government exciting disaffection bad feel ings towards regarded justifying ground restricting freedom expression press unless undermine security tend overthrow state
PRECEDENT,framer constitution well reflected madison leading spirit preparation first amendment federal constitution better leave noxious branch luxuriant growth pruning away injure vigour yielding proper fruit quoted near v minnesotta 3
REASONING,603 restriction seek impose con ceived generally interest public
REASONING,unable accede contention
RPC,long possibility applied purpose sanctioned consti tution cannot ruled wholly unconstitutional void
RPC,application allowed respondent prohibiting entry circulation petitioner s journal state madras hereby quashed
RPC,view i dismiss petition like add observation supplement
RPC,bor rowed word quoted within inverted comma preamble act show scope necessity raised u attacking validity act formulated manner suggested
RPC,answer affirmative think impugned law prohibits entry state madras document class document securing public safety maintenance public satisfy requirement laid article 19 2 constitution
RPC,trend argument addressed u appear docu ment seditious entry validly prohibited sedition matter undermines security state hand document calculated disturb public tranquillity affect public safety entry cannot prohibited public disorder disturbance public tranquillity matter undermine security state
PRECEDENT,brij bhushan another v state 1 quoted good authority show sedition owes gravity tendency create disorder authority criminal law like sir james stephen classed sedition fence public tranquillity
RPC,sedi tion matter undermine security state public disorder disturbance public safety matter argued small riot affray 1 605 undermine security state line argument two fold answer 1 act preamble show intended petty disorder disorder involving menace peace tranquillity province 2 de grees gravity offence sedition isolated piece writing mildly seditious character insignificant individual layman s point view matter undermines security state affect law aim checking sedition
RPC,law stand misused state executive misuse law thing unconstitutional another
RPC,concerned latter aspect
RPC,petition allowed
FACTS,plain tiff state two branch family sepa rate material time 480 shanker lal s death 1884 daughter mst
FACTS,mohan dei possessed two category
FACTS,first property say longed
FACTS,property according purchased obtained mortgage right
FACTS,next property belonged exclu sively father succeeded daughter
RPC,opinion defendant right
FACTS,even award invalid opinion plaintiff claim completely answered plea estoppel
FACTS,mohan dei act greatly detriment alter position accepting award parting appreciable portion estate obtained substantial advantage otherwise entitled enjoyed benefit rest life credit never attempted go behind decision
PRECEDENT,dispute limited owner person un proved claim adoption 1 1919 45 interlocutory application 118
PRECEDENT,485 put forward right estate
PRECEDENT,later succession opened party compromise stepped reversion claimed rest estate assigned limited owner personal heir
PRECEDENT,judicial committee rejected claim ground estoppel even though plaintiff claimed different character suit namely reversioner party compro mise acted induced side alter position detriment estopped
FACTS,even arbitrator wholly wrong even power decide open side accept decision acceptance recognise existence fact law give absolute estate property agreed divide among divide
FACTS,brijlal s son right portion estate assigned brijlal brijlal
FACTS,apart independent estoppel kishan lal
FACTS,dealt footing gifted right grand son contesting defendant 4th april 1929
FACTS,mohan dei died forty year led mst
REASONING,document filed show reason main portion statement uncontradicted contradicted accepted
PRECEDENT,decision judicial committee cited kanhai lal v brijlal 1 think clear point
PRECEDENT,although reversioner claim consented bound
PRECEDENT,consenting reversioner estopped
PRECEDENT,beyond dispute alienation limited owner without legal necessity
PRECEDENT,see ramgouda annagouda v bhausaheb 2 ground decision
PRECEDENT,annagouda party benefiting transaction evidenced thereby preclud ed questioning part
PRECEDENT,opinion principle apply present kind
PRECEDENT,contended however strength rangasami gounden v nachiappa gounden 3 mister binda kuer v lalitha prasad 4 even kishan lal take posse sion 1889or 1890 strength title derived father precluded asserting right different character succession opened 1 1918 45 interlocutory application 118
PRECEDENT,3 1919 46 interlocutory application 72
PRECEDENT,4 1936 air 1936 pc 304 308
PRECEDENT,489
PRECEDENT,reliance particular placed upon page 808 latter ruling
RPC,opinion decision distinguished
PRECEDENT,reversion fall till 1916
PRECEDENT,long namely 1868 next presumptive reversioner entered compromise whereby grandfa ther jairam figured obtained good deal entitled ordi nary way
PRECEDENT,compromise grandfather got anna 12 gundas share whereas due compromise got much 2 anna 4 gundas actual taking possession however deferred compro mise till death anandi kuer
PRECEDENT,died 1885 date jairam entitled grandfather s share father grandfather dead
PRECEDENT,jairam accordingly reaped benefit transaction
PRECEDENT,jairam lost 1 anna 4 gundas creditor munniram anna left 2 anna 4 gundas sold 13 gundas plaintiff sum r 500
PRECEDENT,evident fact impossible predicate 13 gundas plaintiff pur chased came extra 12 gundas jairam obtained compromise rather 1 anna 12 gundas good independent title anyway course unless plaintiff 13 gundas assigned certainty 12 gundas impos sible say obtained benefit compromise
PRECEDENT,judicial committee added even possible assign 13 gundas certainty 12 gundas mean followed plaintiff admitted fact necessarily given benefit compromise
PRECEDENT,right contest 490 position gamble possibility able prove contrary
PRECEDENT,lordship added unless plaintiff individual conduct make unjust place among bajrangi lal s reversioner legal right effect
PRECEDENT,rangasami gounden v nachiappa goun den 1 lordship decision matter turned sort point see page 87
PRECEDENT,present different
PRECEDENT,kishan lal took possession father s property virtue award title forty year continued derive benefit
PRECEDENT,conceded estoppel kishan lal enured october 1929 plaintiff claim kishan lal estopped
RPC,appeal succeeds
RPC,decree high court set aside first court dismissing plaintiff claim restored
RPC,cost high court borne plaintiff respondent
RPC,appeal allowed
FACTS,date andheri form part bombay
FACTS,ground given government bombay giving careful atten tion affording reasonable facility develop greater bombay model
FACTS,modern cinema fore type propose build indispensable
FACTS,view unnaturally commissioner police appears consulted government bombay wrote respondent 25th april 1946 saying whole considering approving site cinema consideration government bombay promised decision arrived application examined
FACTS,five member committee appear inspected site 12th 1947 prolonged discussion reached conclusion view location four school near site site unsuitable purpose required rejected
FACTS,a note drawn effect matter ordered placed agenda next meeting committee final decision final decision placed record commissioner police tell u affidavit within month committee advised application granted
FACTS,accordingly commissioner accorded necessary permission 139 letter dated 14 16th july 1947
FACTS,refer ence recommendation advisory co commit tee
REASONING,come letter conveys order
REASONING,framed section 22 1 f i g h city bombay police act 1902
REASONING,rule 23 prescribes number premise opened kept open use place public amusement unless person owner tenant occupier thereof obtained commissioner necessary license
REASONING,clear u perusal rule person vested authority grant refuse license erection building used pur pose public amusement commissioner police
REASONING,merely forwarded respondent cancellation another authority pur ported pas
REASONING,evident fact commissioner objection called exercise discretion regarding cancellation specifi cally vested rule 250
REASONING,objected specific law compels exercise discretion
PRECEDENT,easily met observation earl cairn lc house lord julius v lord bishop oxford i observation full respect ful concurrence something nature thing empowered done something object done something condition done something title person person whose benefit power exercised couple power duty make duty person power reposed exercise power called upon
REASONING,discretion vested commissioner police rule 250 conferred upon public rea son involving convenience safety 1 5 app
REASONING,214 222 223
REASONING,see reason statutory duty placed different plane duty enjoined kind law especially
REASONING,statutory duty slight trivial compared certain kind duty referable statutory provision
REASONING,opinion
REASONING,commer cial undertaking kind inordinate delay might well spell ruin project
REASONING,lastly urged petition incompetent section 46 specific relief act complied namely petitioner shown demand justice denied
REASONING,opinion substantial demand clear denial
REASONING,true actual demand commissioner denial clearly washed hand matter letter 3rd 4th december 1947 referred petitioner government whose order acting
REASONING,demand government denial substance demand commission er denial
RPC,following accordingly substituted high court ordered commissioner police directed consider request cancellation license sanc tioned letter dated 14 16th july 1947 weighing different aspect matter bringing bear unlettered judgment subject issue definite unambiguous either canceling refusing cancel license exercise absolute discretion vested rule 250 rule licensing controlling theater place public amusement bombay city 1914
RPC,appeal fails except slight modification indicated appellant pay respondent s cost
RPC,decree modified
FACTS,suit decreed trial court decision affirmed appeal district judge purulia second ap peal division bench high court patna
FACTS,might according learned counsel two tenancy year two successive period expiry second yearly lease happened 7th december 1926 defendant ceased tenant fresh tenancy created holding contemplated section 116 transfer property act
FACTS,claim based substantially upon term kabuliyat executed defendant 24th december 1924 suit fact ejectment lessee expiration period provided lease
FACTS,36 274 defendant written statement resisted plaintiff s claim possession primarily ground acquired permanent right land prodhan s patta 1913 continuous occupation since 12 year
FACTS,trial judge decreed suit
FACTS,judgment high court pro nounced 5th 1942
FACTS,soon 18th july 1942 plaintiff served notice quit defendant asking vacate land 7th august following defendant refused give possession present suit brought 22nd july 1943
FACTS,plaintiff avers reason payment rent 8th march 1925 16th march 1926 defendant became tenant month month tenan cy determined proper notice quit
FACTS,pleading number issue framed
FACTS,first point district judge pointed contrary express decision patna high court second contradictory defendant s admission written statement
REASONING,conse quently rent reserved annual rent presumption arise tenancy annual tenancy unless something rebut presumption
PRECEDENT,unmindful fact 1 vide debendra nath v syama prasanna 1126 37 282 certain reported case inference drawn
PRECEDENT,referred mister justice reuben judgment 1 reliance placed upon earlier decision calcutta high court 3
REASONING,thing say absence valid agreement right party regulat ed law manner agreement existed quite another thing substitute new agreement party palpably contradicted admit ted fact
PRECEDENT,2 1500 moosa v jaganund 3 17 clj 167
REASONING,think fact quite proper hold tenancy defendant month month since inception 1924
RPC,appeal thus fails dismissed cost
RPC,appeal dismissed
FACTS,involved appeal relates right succession six birbhum ghatwalis governed regulation 29 1814 annexed gaddi pathrol lying within tappasarath santhal parganas
FACTS,29th november 1935 155 commissioner bhagalpur division recognized shrimati
FACTS,common ground party property separate property kali prasad singh widow entitled succeed
REASONING,opinion main point need decision whether suit ghatwalis regarded joint family separate property deceased
PRECEDENT,harlal singh v joravan singh 1 ghatwali estate birbhum divisible 1 6 select
REASONING,ghatwali land grant particular pur pose especially police divide small portion amongst heir ghatwals defeat end grant
PRECEDENT,satrukchunder dey v bhagat bharutchunder singh 1 decision year 1853 stated ghatwali tenure birbhum private property ghatwals land assigned state remuneration specific police service alienable attachable personal debt
PRECEDENT,kustooree koomaree v monohur deo 2 loch j took view succession ghatwalis regulated rule kulachar family custom mitakshara law solely nature ghatwali tenure descends undivided party succeeds hold tenure ghatwal female incapable holding ghatwali tenure
PRECEDENT,party succeeds hold tenure ghatwal always looked upon sole proprietor thereof member family cannot claim coparceners entitled share profit property though permission goodwill incumbent derive support either portion property assigned directly binode ram sein v deputy commissioner santhai pargangs 3 review rent ghatwali tenure liable debt former deceased holder tenure
PRECEDENT,reason decision tenure purpose public service perform service entitled whole remuneration
PRECEDENT,159 tekait durga pershad singh v teketnee durga kuari 1 urged female s right inherit inconsistent ghatwali estate
PRECEDENT,sug gests proved family joint succession birbhum ghatwali regulated rule hindu law applicable devo lution impartible estate
PRECEDENT,ram narain singh v ramoon paurey 2 another birbhum ghatwali ghatwal time entitled interest compensation money obtained compulsory acquisition part ghatwali interest spend corpus devolve next heir intact
PRECEDENT,far birbhum ghatwalis concerned mentioned case attention drawn
PRECEDENT,observed katama natchir v raja sivaganga 1 community interest unity posse sion member family upon death others well take survi vorship deceased s life time common interest common possession
PRECEDENT,inci dent attaching birbhum ghatwali tenure rule existence notion community interest unity possession member family holder time
PRECEDENT,entitled maintained exclusive possession ghatwali land devolu tion property status sole heir
PRECEDENT,lordship observed follows however mitakshara governs son imme diately birth take share equal father ancestral immoveable estate
PRECEDENT,regard origin nature ghatwali tenure purpose inci dent established decided case referred course argument admit ted tenure particular distinct cannot governed either general object hindu inheritance stated quoted rule mitakshara
PRECEDENT,admitted ghatwali estate impartable say subject partition eldest son succeeds whole exclusion brother
PRECEDENT,proposition seem exclude application mitakshara rule son birth take equal estate father entitled partition
PRECEDENT,similar opinion expressed chhalraclhari singh v saraswati kumari 3 bench 1 1861 3 9mia 543
REASONING,learned counsel appellant support contention placed reliance number decision lordship privy council concerning impartible estate governed mitakshara law wherein succession impartible estate ancestral property joint hindu family governed mitakshara law governed rule survivorship subject custom impartibility eldest member senior branch family succeeding preference direct lineal senior descendant common ancestor latter remote degree
PRECEDENT,particular reference remark turner 51 sivaganga 1 observation baijnath prasad singh v tej bali singh 2 shiba prasad singh v rani prayag kumari debi 3
REASONING,right survivor ship inconsistent custom impartibility
REASONING,view observation application tenure suit
REASONING,reasoning application property stage ever clothed clothed inci dent coparcenary property
PRECEDENT,drew attention observation sartaj kuari s 1 second pittapur 2 tipperah 3
PRECEDENT,seeming conflict view expressed decision view expressed baijnath prasad singh v tej bali singh 4 shiba prasad singh v rani prayag kurnari debi 5
REASONING,appellant s counsel conceded property separate property kali prasad singh defendant entitled inherit
PRECEDENT,point agreement observation bench calcutta high court chhatradhari singh v saraswyati kumari 1
REASONING,pointed even conten tion learned counsel appellant accepted process trial court passed decree favour plaintiff respect item 4 5 6 schedule admittedly acquired krishna prasad singh father kali prasad singh decree court passed favour collateral katku singh claimed property heir last male owner banwari singh vide exhibit 4
REASONING,allegation controverted written statement claimed family governed mitakshara system law clan custom governing estate suit
REASONING,171 trial judge however found four stance nearest agnate claimed property separate ghatwal widow instance evidence separation evidence weak i take another way saying safely relied
REASONING,opinion whatever evidence support commissioner s view hardly cogent evidence rebut
RPC,circumstance i agree appeal ought dis missed cost
RPC,appeal dismissed
FACTS,five companion appeal judgment high court orissa delivered five petition filed respondent appeal obtain court writ mandamus direction article 226 constitution india
FACTS,respondent alleged 1941 1947 agreed take ruler keonjhar mining lease entered possession area
FACTS,14th december 1947 ruler keonjhar entered merger agreement dominion india 1st january 1948 state merged dominion india
FACTS,bench passed dated 2nd august 1951 follows direct till three month today week institution respondent contemplated suit whichever earlier government state orissa refrain disturbing petitioner possession mining area thereafter cease effect
FACTS,stated although reluctant exercise power article 226 present respondent file suit yet view section 80 civil procedure code unavoidable delay resulting irreparable loss respondent agreed passed mentioned judgment chief justice 32 towards end judgment stated follows however clearly emphasized observation contained judgment taken pre judg ing arise consideration civil court event petitioner filing regular suit seeking interim relief court way temporary injunction appointment receiver otherwise
FACTS,appears thereafter application stay operation enable government orissa appeal 2nd august
REASONING,2 power conferred high court clause 1 derogation power conferred supreme court clause 2 article language article show issuing writ direction court rounded decision right aggrieved party part ii1 constitution fundamental right fringed
REASONING,noted passing 2nd august 1951 containing direction nature interim relief petition completely disposed kept pending disposal
RPC,opinion language article 226 permit action
RPC,short ground judgment orissa high court appeal cannot upheld
RPC,appeal allowed
FACTS,suit brought initially defendant name ly court ward satara admittedly court ward took possession property bhimabai alive continuing possession even death
FACTS,later defendant 2 3 4 put forward rival claim succession estate allowed intervene suit added party defendant
FACTS,claim appeal u
FACTS,1896 vithalrao died succeeded eldest son ganpatrao law primogeniture
FACTS,nilkanthrao left behind son named firangojirao two daughter anandrao died childless leaving surviving widow krishnabai later adopted vithalrao defendant number 4 suit
FACTS,ganpatrao left bequeathing watan nonwatan property firangojirao latter succeeded estate well law lineal promogeniture male member family time
FACTS,al ready defendant number 4 respondent number 2 appeal added party defendant sometime suit filed contention raised behalf reason duly adopted
FACTS,anandrao 4th november 1924 nearest heir property suit watan property prayed declaration favour might court
REASONING,learned counsel appearing behalf plain tiff appellant raised two fold contention support appeal
REASONING,viramitrodaya add failure mother father go 1 see mitakshara chap
REASONING,whether distinction male female propositus reasonable another matter language act make distinction expressly long language clear unambiguous consideration relevant
REASONING,150 kuppuswami 5 manickasari air 2 shamrao v raghunandan ilr mst
REASONING,442 indra pal v humangi debi ilr 1949 816
RPC,appeal thus stand dismissed
RPC,make cost appeal except defendant number 1 court ward cost attorney client estate
RPC,cost court stand
RPC,appeal dismissed
FACTS,lastly fired kartar singh son bishan singh jangir singh raising alarm bullet missed
REASONING,noted 375 section exception general rule laid section 233 code every distinct offence separate charge every charge tried separately
PRECEDENT,several reported case similar view taken opinion incorrectly decided
PRECEDENT,queen empress v raghu rai 1 person stole several bullock herdsman time offence committed
PRECEDENT,promotha nath ray v king emperor 2 misappropria tion regard several account book constituted offence
PRECEDENT,johan subarna v king emperor 3 attempt cheat number men speaking body committed joint charge valid
PRECEDENT,poonit singh v madho bhot 4 offence committed person gave false information statement police 2 person
PRECEDENT,sudheendrakumar ray v emperor 5 person chased 2 constable fired several time seems rightly assumed firing constitute offence though point specifically raised decided
RPC,appeal dismissed
FACTS,high court later granted leave appeal article 134 1 c constitution involved question law general importance
FACTS,certify child understood duty speaking truth
PRECEDENT,lordship stated mohamed sugal esa v king 1 1 air 1946 pc3 5 382 section 13 oath act quite unqualified term nothing suggest apply omission administer oath occurs per incuriam
PRECEDENT,decision lordship refer ram samujh v emperor 2
REASONING,principle decision ap ply lordship observe section unqualified term
REASONING,presume learned judge mind fact exam ined child referring fact arises proviso
REASONING,woman raped accomplice
PRECEDENT,bishram
PRECEDENT,hand privy council mohamed sugal esa v king 2 matter prudence conviction ordinarily based uncorroborated evidence child witness
PRECEDENT,opinion true rule every type rule advisability corroboration present mind judge
PRECEDENT,jury tell 1 air 1944 nag 363
PRECEDENT,2 air 1946 pc3 5
REASONING,secondly independent evidence make safe believe crime committed way reasonably connect tend connect accused confirming material particular testi mony accomplice complainant accused committed crime
REASONING,otherwise many crime usually committed accomplice secret incest offence female unnatural offence never brought justice next i turn another aspect
REASONING,say went home lay went sleep mother returned asked sleeping told mother happened
REASONING,far con cerned i doubt score
REASONING,true ac cused suggested bad term believed anyone
RPC,agree
RPC,appeal dismissed
FACTS,appellant thereafter applied privy council special leave granted 28th october 1947
FACTS,point time behari singh 10 15 person came fight took place party
FACTS,three person zorawar rajpal lakhan received gun shot injury
FACTS,hearing evidence s sion judge delivered judgment 20th february 1946
REASONING,hari singh received 7 injury including grievous injury nikka singh injured injury noticed investigating sub inspec tor
REASONING,well established appeal section 417 criminal procedure code high court full power review evidence upon acquit tal founded equally well settled presumption innocence accused rein forced acquittal trial court finding trial court advantage seeing witness hearing evidence reversed substantial compelling reason
RPC,result allow appeal set aside con viction sentence appellant acquit charge
RPC,appeal allowed
FACTS,petition article 32 constitution enforcement petition er s fundamental right article 19 1 f article 31 1 alleged violated central bank india limited company incorporated indian compa ny act 1882 registered office bombay hereinafter referred bank
REASONING,article 31 1 contemplates law passed authorising deprivation property futile deny existence requisite legislative power
RPC,petition dismissed
RPC,make cost
RPC,petition dismissed
FACTS,contended law force state authorizing prohib manufacture bidis certain village including 761 wherein applicant reside inconsistent part third constitution conse quently void
FACTS,central province berar regulation manufac ture bidis agricultural purpose act 64 1948 passed 19th october 1948 law force state commencement constitution
REASONING,word a manufacturer bidis residing area cannot import labour neighbouring place district province outside province
RPC,opinion 98 766 impugned statute stand test reason ableness void
RPC,result order issued deputy commissioner 13th june 1950 26th september 1950 void inoperative ineffective
RPC,direct respondent enforce con tained section 4 act petitioner manner whatsoever
RPC,petitioner cost proceeding two petition
RPC,petition allowed
FACTS,appellant person filed nomination paper election madras legislative assembly namakkal constituency salem district
FACTS,appellant thereupon moved high court article 226 constitution praying writ certiorari quash turning officer rejecting nomination paper direct returning officer include name list valid nomination published
FACTS,broadly speaking argument judgment high court assailed two fold 1 conclusion arrived high court follow language article 329 b constitution whether article read along article part 15 constitu tion 2 anomaly arise construc tion put high court article 329 b accepted startling court lean favour construction put forward behalf appellant
PRECEDENT,observation however represent side picture learned judge presented side picture subsequent desi chettiar v chinnasami chettiar 2 following passage petitioner without remedy
PRECEDENT,remedy lie election petition understand already put
PRECEDENT,argued 1 mad 585 600
REASONING,main controversy appeal centre round meaning word election called except election petition article 329 b point decided whether questioning action returning officer rejecting nomination paper comprehended within word election called
REASONING,fact election begin way make party concerned responsible breach election law test whether contest reason ably imminent
REASONING,election usually begin least earlier issue writ
REASONING,next important considered meant word election called ques tion
REASONING,30 230 1 prohibition discrimination prepa ration eligibility inclusion electoral roll ground religion race caste sex 2 adult suffrage
REASONING,part 15 constitution really code providing entire ground work enacting appropriate law setting suitable chinery conduct election
REASONING,part sixth deal dispute regarding election provides manner presentation election peti tions constitution election tribunal trial election petition
REASONING,think word quite apt exclude jurisdiction high court deal matter arise election progress
REASONING,scheme followed election rule framed government india act 1935 contained government india provincial election corrupt practice election petition 1936 dated 3rd july 1936
REASONING,239 word negative language used article 829 b
REASONING,section 36 representation
RPC,appeal fail dismissed
RPC,view nature importance point raised appeal cost
RPC,patanjali sastri cji agree
RPC,mehr chand mahajan ji agree
RPC,mukherjea ji agree
RPC,da ji agree
RPC,chandrasekhara aiyar ji agree
RPC,appeal dismissed
RPC,agent 1st respondent pa mehta
RPC,agent union india state madhya bharat pa mehta
FACTS,appeal judgment high court calcutta upholding s sion judge midnapore convicting appellant section 326 indian penal code sentencing 3 year rigorous imprisonment
FACTS,police informed started investigation submitted charge sheet appellant finally committed court session tried session judge jury
FACTS,charged section 307 indian penal code jury returned verdict guilty section 326 penal code learned session judge accepting verdict convicted section aforesaid
PRECEDENT,begu v king emperor 1 privy council deal certain person charged section 302 penal code convicted section 201 causing disappearance evidence
PRECEDENT,lordship entertain doubt procedure proper procedure warranted code criminal procedure
REASONING,argument however little force since evidence show person seen occurrence take note fact evidence adduced prosecution believed suffi cient support conviction appellant
REASONING,appears three question ware put appellant session judge conclusion prosecution evidence
RPC,appeal accordingly fails dismissed
RPC,appeal dismissed
FACTS,alleged endorse ment accused 1 nargundkar letter number action seems necessary
FACTS,file marked superintendent s 21st november 1946 date bear
FACTS,exhibit p 27 bear date 31st october 1946
FACTS,nargundkar note sheet exhibit p 27 month july august 1947
FACTS,date antedated
FACTS,note sheet prepared gist october 1946
FACTS,whether telling truth telling lie appears likely cross examination either event person reliance placed
REASONING,trial magistrate opinion friendship two accused rapid growth relation intimate accused 2 position influence accused 1
REASONING,variation whatsoever tender defeated purpose submitting
REASONING,even subsequent quotation except disparity tale doongaji patel two pie disparity rate 9 11 pie
REASONING,seen tender doongaji modelled rate manner give highest profit
REASONING,trial magi trate well session judge ignored dif ferences method description appendix assumed uniformly described
REASONING,soon went astonished speak moment carried dry general conversation
REASONING,bringing incident notice fear something underhand going afraid tender tampered
REASONING,statement section 342 criminal procedure code patel saw amarnath morning 15th 16th november 1946 met amarnath seoni distillery prem i 16th november 1946 1108 day met 9pm seoni dak bungalow met 17th november 10
REASONING,naidu signature written 64 1948
REASONING,looked vain evidence prove letter written date bear
REASONING,accused patel questioned letter following statement exhibit p 31 typed office typewriter article b exhibit p 24 personal complaint letter typed personal assistant typewriter brought office trial view purchase
REASONING,admission used either whole
RPC,appellant acquitted
RPC,agent appellant criminal appeal number 56 1951 ganpat rai
RPC,agent appellant criminal appeal number s7 1951 rajinder narain
FACTS,august 10 1908 receiver permis sion court appointed receiver grant ed two mining lease 999 year respect 5 16 share malias mouza monohar bahal respect 230 bighas village marich kota firm carrying business name style laik banerjee company
FACTS,result transaction firm laik banerjee company became lessee 999 year two property well mortgagee lessor interest
FACTS,large sum remaining still due deva prasanna applied october 30 1935 obtained personal decree r 1 27 179 06 raja pramatha nath malia inheritance acquired lessor interest become borrower
FACTS,30th january 1937
FACTS,bengal money lend er act 1940 bengal act 10 1940 hereinafter called act came force september 1 1940
FACTS,suit filed appellant respondent section 36 act praying reopening trans action taking account release liabil ities excess limit specified law
FACTS,prayer reconveyance senapati mahal
FACTS,respondent filed written statement setting variety defence rounded merit well legal plea bar
REASONING,however two sub section 1 section 36
PRECEDENT,light decision full bench 581 calcutta high court mrityunjay mitra v satis chandra banerji 1 approved privy council jadu nath roy v kshitish chandra acharyya 2 contended view fact personal decree balance remained unsatisfied january 1 1939 decree suit number 78 1922 fully satisfied within meaning proviso
PRECEDENT,thing remains ascertained whether decree passed a suit act applies
PRECEDENT,act unless anything repugnant subject context 22 suit act applies mean suit proceeding instituted filed 1st day january 1939 pending date includes pro ceeding execution a recovery loan advanced commencement act b enforcement agreement entered commencement act whether way settlement account otherwise security taken respect loan advanced whether commencement act c redemption security given commencement act respect loan advanced whether commencement act
PRECEDENT,word instituted filed 1st day january 1939 pending date read understood qualifying word suit proceed ing beginning definition well word proceeding execution occurring see per spens cj bank commerce limited v amulya krishna 3
PRECEDENT,accordingly 1 ilr 11944 2cal 376 2 lr 76 interlocutory application 179 p 190
PRECEDENT,3 air 1944 fc 18
PRECEDENT,582 ram kumar de v abhoya pada bhattacharjee 1 decree suit passed terminated january 1 1939 pro ceeding execution started actually pending date decree a suit act applies cannot reopened
PRECEDENT,view upheld special bench calcutta high court aparna kumari v girish chandra 2 overruled two earlier decision contrary
REASONING,21 rule 57 expressed following term property attached execution decree reason decree holder s default court unable proceed application execution either dismiss application sufficient reason adjourn proceeding future date
PRECEDENT,reason rule 57 introduced code 1908 explained rank cj shibnath singh ray v sheikh saberuddin ahmad 3 follows 1 2 3 ilr pp
REASONING,1 adjourn proceeding good reason automatically keep attachment alive 2 simply dismiss application automatically destroy attachment 3 dismiss application specifically keep alive attachment express
REASONING,continuance attachment circumstance need execution proceeding support
PRECEDENT,see raja shri prakash singh v allahabad bank limited 1
PRECEDENT,clagett s estate fordham v clagett 1 jessel monthly report declared a pending matter court justice mean proceeding still taken
REASONING,submortgage respondent s predecessor title bona fide
REASONING,received notice referred clause a sub section 1 section 28 transaction took place long act passed
PRECEDENT,whether respondent sub mortgagee assignee within meaning sub section 5 section 36
PRECEDENT,learned 1 2 lr 72 interlocutory application 156 591 judge court following earlier decision court promode kumar roy v nikhil bhusan mukhopadhya 1
PRECEDENT,decision however reversed privy council promode kumar roy v nikhil bhusan mukhopadhya 2 lordship dealt u following term suggested judgment mitter j waight j agreed argument spondents sub mortgagee assignee within section 36 sub section 5 act
REASONING,certain difficul tie anomaly result
REASONING,decision referred directly point rule present
PRECEDENT,suggested decision inconsist ent earlier decision tribunal ram kinkar banerjee v satya charan srimani 1 jagadamba loan company v raja shiba prasad singh 2
REASONING,rather super ficial view matter
PRECEDENT,case bearing arose promode kumar roy v nikhil bhusan mukhopadhya 1 arises present whether sub mortga gee becomes assignee mortgage debt mortgagee s right recover debt original mortgagor
PRECEDENT,point view nature right transferred sub mortgagee sub mortgage considered promode kumar roy v nikhil bhusan mukho padhya 1 considered present reference sub mortgage containing assign ment right 1 76 i a 74
RPC,result agree appeal fails dismissed cost
RPC,appeal dismissed
FACTS,delivery every month january 1951 rate 1 00 000 yard per month 864 note payment cash delivery delivery treated separate distinct contract
FACTS,bought note commenced thus dear sir day bought account principal
FACTS,appellant required respondent delivery good respect month march latter informed appellant letter dated 27th march 1951 principal disowned liability respect default part appellant giving shipping instruction good within time mentioned contract
FACTS,alleged plaint plaintiff acted merely broker capacity brought two contract sale purchase evidenced two bought note mentioned real seller firm known gowarchand danchand plaintiff party contract incur liability term
REASONING,substance controversy party suit whether plaintiff incur liability term contract evidenced two bought note signatory matter whatever capacity
PRECEDENT,lord porter pointed heyman v darwin 2 mean every instance 1 vide per viscount simon heyman v darwin 360
PRECEDENT,2 393
PRECEDENT,869 claimed arbitrator juris diction court refuse stay action
